battery_id,battery_formula,working_ion,max_voltage_step,elements,nelements,max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,stability_charge,stability_discharge,material_ids
mp-32080_Li,Li0-1Mo2P3O13,Li,0,"[Element Mo, Element P, Element O]",3,6.64E-05,3.491818433,53.63144209,151.4022705,187.2712581,528.669239,0,0.022318309,"[MPID(mp-585184), MPID(mp-32080), MPID(mp-704198)]"
mp-26051_Li,Li0-0.5Mo2P2O11,Li,0.02922786,"[Element Mo, Element P, Element O]",3,0.012026727,3.364947953,30.92777708,103.6766807,104.0703602,348.8666347,0,0.01524604,"[MPID(mp-504196), MPID(mp-26051), MPID(mp-585261), MPID(mp-1101589)]"
mp-764857_Li,Li0-2Ni2(SO4)3,Li,0,"[Element Ni, Element S, Element O]",3,0.004580923,5.203199793,127.7914385,403.5107882,664.9243862,2099.54725,0.074547525,0.038469688,"[MPID(mp-778234), MPID(mp-764857)]"
mp-29324_Li,Li0-0.5Mo4O5,Li,0,"[Element Mo, Element O]",2,0.061611543,4.430885403,28.68140375,172.4850657,127.0840132,764.2615597,0.681091898,0.513648028,"[MPID(mp-543061), MPID(mp-29324)]"
mp-764415_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.058532267,3.833413902,169.1111178,586.4536841,648.27291,2248.119705,0.043570117,0.034939723,"[MPID(mp-764415), MPID(mp-764707)]"
mp-18793_Li,Li0-1CrO2,Li,0.31226359,"[Element Cr, Element O]",2,0.063528922,4.045066633,294.7293769,1208.688422,1192.199968,4889.225206,0.184560602,0,"[MPID(mp-714929), MPID(mp-1176774), MPID(mp-768634), MPID(mp-18793), MPID(mp-25302)]"
mp-25387_Li,Li0-0.5MoO2,Li,0,"[Element Mo, Element O]",2,0.015641657,3.175817193,101.9771095,493.0717231,323.8606576,1565.905656,0.228930063,0.018329566,"[MPID(mp-714969), MPID(mp-25576), MPID(mp-25427), MPID(mp-635966), MPID(mp-715482), MPID(mp-25387), MPID(mp-636380)]"
mp-26223_Li,Li3-4Cu(PO4)2,Li,0,"[Element Cu, Element P, Element O]",3,0.004386997,4.648003836,95.29323224,264.5526862,442.923309,1229.6419,0.056356563,0.01488403,"[MPID(mp-26224), MPID(mp-26223)]"
mp-752716_Li,Li0-2VNi(PO4)2,Li,0,"[Element V, Element Ni, Element P, Element O]",4,0.064392021,3.119846651,171.0043597,602.1086079,533.5073789,1878.486524,0.043577846,0.041329185,"[MPID(mp-1101213), MPID(mp-752716), MPID(mp-1650144)]"
mp-35899_Li,Li0-1MoO2,Li,0,"[Element Mo, Element O]",2,0.162550472,1.680572166,198.7064123,1045.573104,333.9404656,1757.161056,0,0.062492903,"[MPID(mp-510536), MPID(mp-35899), MPID(mp-715550), MPID(mp-690493)]"
mp-775013_Li,Li0-4Mn3Fe3(SbO8)2,Li,0,"[Element Mn, Element Fe, Element Sb, Element O]",4,0.080302779,4.016509958,124.7126448,581.4688262,500.9095798,2335.475331,0.090040501,0.005047094,"[MPID(mp-775891), MPID(mp-775013)]"
mp-755215_Li,Li0-4Ti2Mn3Fe3O16,Li,0,"[Element Ti, Element Mn, Element Fe, Element O]",4,0.064750675,4.230379848,150.6044839,616.1484454,637.1141738,2606.541967,0.122242228,0.039060569,"[MPID(mp-755215), MPID(mp-770495)]"
mp-760800_Li,Li0-7V3Ni(PO4)6,Li,2.719483897,"[Element V, Element Ni, Element P, Element O]",4,0.070296078,3.49931641,226.0548162,634.2507919,791.0373279,2219.444204,0.042102565,0.088879951,"[MPID(mp-774649), MPID(mp-769109), MPID(mp-760800)]"
mp-1176526_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.049844612,2.044967241,169.1111178,588.0843903,345.826696,1202.613313,0.025377458,0.274838396,"[MPID(mp-1176526), MPID(mp-1177607)]"
mp-759245_Li,Li0-4NbFe5(PO4)6,Li,0,"[Element Nb, Element Fe, Element P, Element O]",4,0.055001852,2.265703171,110.5530791,368.5564196,250.4804619,835.0394485,0.016916113,0.101966043,"[MPID(mp-771326), MPID(mp-759245)]"
mp-557500_Li,Li0-2Ni(PS3)2,Li,0.48926298,"[Element Ni, Element P, Element S]",3,0.106223001,2.502047823,163.9670945,407.917568,410.2535118,1020.629263,0.09330739,0.030276001,"[MPID(mp-769218), MPID(mp-557500), MPID(mp-775433)]"
mp-26637_Li,Li0-3Mo3(PO4)4,Li,0,"[Element Mo, Element P, Element O]",3,0.031780658,4.134637978,116.7772278,401.4628946,482.8315612,1659.903731,0.161522744,0.029877105,"[MPID(mp-26638), MPID(mp-26637)]"
mp-25273_Li,Li0-4Mo3O8,Li,0.890694677,"[Element Mo, Element O]",2,0.06822876,3.201325306,241.6838404,1037.939519,773.7085943,3322.782048,0.283212175,0.054526739,"[MPID(mp-715479), MPID(mp-25273), MPID(mp-566257), MPID(mp-25274), MPID(mp-690551)]"
mp-772650_Li,Li0-2Cr5O12,Li,0,"[Element Cr, Element O]",2,0.013605668,3.305657543,115.063545,344.2462615,380.3606756,1137.960251,0,0.075341222,"[MPID(mp-773920), MPID(mp-772650)]"
mp-763178_Li,Li0-4Ti3Ni3(TeO8)2,Li,0,"[Element Ti, Element Ni, Element Te, Element O]",4,0.096218166,3.881123795,124.8561376,573.0666084,484.5821264,2224.14245,0.109018999,0.031313516,"[MPID(mp-771243), MPID(mp-763178)]"
mp-1177409_Li,Li0-4Fe3Sb(PO4)4,Li,0,"[Element Fe, Element Sb, Element P, Element O]",4,0.055870135,2.903794918,153.8227686,550.4944729,446.6697739,1598.523053,0.067451349,0.094659443,"[MPID(mp-1178297), MPID(mp-1177409)]"
mp-26501_Li,Li1-3Mo(PO4)2,Li,0.57127648,"[Element Mo, Element P, Element O]",3,0.021779109,3.455284078,174.7700095,602.5430372,603.8800311,2081.957363,0.061016039,0.028524499,"[MPID(mp-26832), MPID(mp-540296), MPID(mp-26501)]"
mp-753796_Li,Li6-8CrO6,Li,0.094467605,"[Element Cr, Element O]",2,0.029667907,3.054177016,263.3786881,609.1085892,804.4051356,1860.325453,0.081690376,0.003891898,"[MPID(mp-753796), MPID(mp-771074), MPID(mp-780493)]"
mp-1221593_Li,Li0-2Mo2P2O11,Li,0,"[Element Mo, Element P, Element O]",3,0.016694685,3.085521598,120.8082241,400.2459325,372.7563848,1234.967469,0.26537916,0.307687025,"[MPID(mp-1221593), MPID(mp-1223051)]"
mp-754650_Li,Li0-2V3NiO8,Li,0,"[Element V, Element Ni, Element O]",3,0.065909763,2.856987448,151.6799817,589.8036889,433.3478038,1685.061736,0.051716695,0.069552675,"[MPID(mp-755704), MPID(mp-754650)]"
mp-25868_Li,Li0-1Mo(PO4)2,Li,0,"[Element Mo, Element P, Element O]",3,0.043380135,4.015569313,91.52769721,265.2783997,367.5358122,1065.243802,0.011319209,0.038193068,"[MPID(mp-25868), MPID(mp-540038)]"
mp-776063_Li,Li1-2MnPO4F,Li,0,"[Element Mn, Element P, Element O, Element F]",4,0.046274477,3.960994845,146.6245909,449.9119574,580.7792487,1782.098944,0.054027302,0.027158775,"[MPID(mp-1176649), MPID(mp-776063)]"
mp-754492_Li,Li2-4V3CrO8,Li,0,"[Element V, Element Cr, Element O]",3,0.002179977,2.748140128,148.657696,588.4223314,408.5321798,1617.067021,0.082269896,0.023091353,"[MPID(mp-781740), MPID(mp-1177371), MPID(mp-754492)]"
mp-764912_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.061782401,5.692489527,169.1111178,584.6549749,962.6632671,3328.142321,0.336581241,0.020509883,"[MPID(mp-1176473), MPID(mp-764912)]"
mp-769575_Li,Li0-6Co5(P2O7)4,Li,0,"[Element Co, Element P, Element O]",3,0.008869812,4.87439876,155.8096907,518.6653975,759.4785632,2528.18197,0.074305083,0.013430641,"[MPID(mp-1178442), MPID(mp-769575)]"
mp-26045_Li,Li0-4Cr2(PO4)3,Li,2.925081641,"[Element Cr, Element P, Element O]",3,0.142388794,3.889024805,257.2919841,733.9707831,1000.614908,2854.430582,0.062883002,0.042042689,"[MPID(mp-504291), MPID(mp-26046), MPID(mp-26045), MPID(mp-760100), MPID(mp-26500), MPID(mp-26080), MPID(mp-766571), MPID(mp-26079), MPID(mp-775597)]"
mp-26647_Li,Li0-1CoP2O7,Li,0,"[Element Co, Element P, Element O]",3,0.085713482,5.065783453,111.7578118,358.0610819,566.1408736,1813.859904,0.096400867,0.059605391,"[MPID(mp-689964), MPID(mp-26647)]"
mp-26443_Li,Li0-1MoP2O7,Li,0,"[Element Mo, Element P, Element O]",3,0.002012047,4.167374118,96.81765229,324.7338574,403.4753783,1353.287473,0.105556855,0.021605628,"[MPID(mp-540270), MPID(mp-26443)]"
mp-697827_Li,Li0-2Co3(P2O7)2,Li,0,"[Element Co, Element P, Element O]",3,0.001359837,6.351212276,99.52863724,346.8070992,632.1275026,2202.645506,0.238091775,0.048728936,"[MPID(mp-697827), MPID(mp-705336)]"
mp-26551_Li,Li0-4Co5(P3O11)2,Li,0,"[Element Co, Element P, Element O]",3,0.009628827,4.093662863,124.6204705,416.9266077,510.1541921,1706.756971,0.034183091,0.058427003,"[MPID(mp-26552), MPID(mp-26551)]"
mp-26197_Li,Li0-1CoP2O7,Li,0,"[Element Co, Element P, Element O]",3,0.00709518,5.069008631,111.7578118,388.7140634,566.5013124,1970.394942,0.075730714,0.040521146,"[MPID(mp-26198), MPID(mp-26197), MPID(mp-31552)]"
mp-26203_Li,Li0-3Co2P5O16,Li,0.293663605,"[Element Co, Element P, Element O]",3,0.074304899,4.611608227,146.3099777,418.8071431,674.724297,1931.374467,0.016509135,0.019165042,"[MPID(mp-27024), MPID(mp-26204), MPID(mp-26203)]"
mp-758304_Li,Li1-3Co2(PO4)3,Li,0,"[Element Co, Element P, Element O]",3,0.076021849,4.536803056,126.5404212,400.8709586,574.0889698,1818.67259,0.099935639,0.065519057,"[MPID(mp-758304), MPID(mp-775012), MPID(mp-776223), MPID(mp-773159)]"
mp-755087_Li,Li2-3FeF6,Li,0,"[Element Fe, Element F]",2,0.087546004,5.475817033,140.5732894,421.1835272,769.7536127,2306.323933,0.023342733,0.088416489,"[MPID(mp-777463), MPID(mp-755087)]"
mp-26261_Li,Li1-2Cu(PO3)4,Li,0,"[Element Cu, Element P, Element O]",3,0.004780462,4.707347348,68.14238806,188.0402416,320.7698898,885.1707325,0.00216029,0.015147819,"[MPID(mp-26262), MPID(mp-26261)]"
mp-26423_Li,Li0-1CoP2O7,Li,0,"[Element Co, Element P, Element O]",3,0.109226528,4.913334703,111.7578118,377.0896173,549.1035349,1852.767503,0.075587152,0.054542809,"[MPID(mp-540262), MPID(mp-26423)]"
mp-764933_Li,Li4-1Mn2Fe3Ni3O16,Li,0,"[Element Mn, Element Fe, Element Ni, Element O]",4,0.100551313,3.056685758,206.4585987,886.2640858,631.0790584,2709.030809,0.080493951,0.073715154,"[MPID(mp-765636), MPID(mp-764933)]"
mp-27010_Li,Li0-2Co3(P2O7)2,Li,0,"[Element Co, Element P, Element O]",3,0.023087182,4.622614546,99.52863724,339.9598173,460.0825262,1571.503196,0.024948902,0.004433072,"[MPID(mp-27010), MPID(mp-584122)]"
mp-31557_Li,Li0-1Co6P7O24,Li,0,"[Element Co, Element P, Element O]",3,0.015208527,4.328026578,27.87923366,102.1009574,120.6620643,441.8956574,0.005933107,0.011536444,"[MPID(mp-705347), MPID(mp-31557)]"
mp-850874_Li,Li0-9Cr19O48,Li,0,"[Element Cr, Element O]",2,0.006590286,4.277538586,132.6538865,450.0553082,567.4321182,1925.128946,0.098035166,0.063114915,"[MPID(mp-850874), MPID(mp-851096)]"
mp-754228_Li,Li3-4Ni3SbO8,Li,0,"[Element Ni, Element Sb, Element O]",3,0.000336449,4.149162853,59.08623588,294.6292684,245.1584151,1222.464816,0.065787667,0.023202741,"[MPID(mp-772016), MPID(mp-1306001), MPID(mp-1302740), MPID(mp-754228)]"
mp-756362_Li,Li0-1CrO2,Li,1.2225123,"[Element Cr, Element O]",2,0.002416179,4.059322523,294.7293769,1211.806513,1196.401598,4919.113471,0.191386786,0.001555666,"[MPID(mp-1400837), MPID(mp-774032), MPID(mp-756362), MPID(mp-1045536), MPID(mp-772941)]"
mp-26319_Li,Li2-3Mo(PO3)8,Li,0,"[Element Mo, Element P, Element O]",3,0.002667932,5.898244193,35.80507099,100.7270978,211.187052,594.1130196,0.074065907,0.047483811,"[MPID(mp-687229), MPID(mp-26319)]"
mp-25291_Li,Li0-2Ni(WO4)2,Li,0.00229049,"[Element Ni, Element W, Element O]",3,0.030357366,4.936968248,94.32979444,630.2875629,465.7032,3111.709685,0.197108176,0.001619844,"[MPID(mp-25292), MPID(mp-25291), MPID(mp-558765)]"
mp-774347_Li,Li0-7Mn3Fe(PO4)6,Li,1.701545482,"[Element Mn, Element Fe, Element P, Element O]",4,0.071720637,4.110562959,223.5920781,633.0352624,919.0893143,2602.131301,0.07086755,0.077060683,"[MPID(mp-774347), MPID(mp-1176969), MPID(mp-829746)]"
mp-755193_Li,Li1-2FeF6,Li,0,"[Element Fe, Element F]",2,0.030729834,6.230379483,145.8842676,441.004494,908.9143478,2747.625352,0,0,"[MPID(mp-1222351), MPID(mp-755193)]"
mp-753141_Li,Li2-4CrO4,Li,0.115600495,"[Element Cr, Element O]",2,0.011957364,2.645894981,372.8701996,960.7697565,986.5753896,2542.095876,0.0495852,0.017784896,"[MPID(mp-758665), MPID(mp-753258), MPID(mp-756711), MPID(mp-756873), MPID(mp-753141), MPID(mp-757971)]"
mp-755976_Li,Li0-2MnV4FeO12,Li,0,"[Element Mn, Element V, Element Fe, Element O]",4,0.001226118,2.530034943,102.998667,336.6928746,260.5902265,851.8447379,0.012070232,0.064042691,"[MPID(mp-1176412), MPID(mp-755976)]"
mp-554485_Li,Li0-4Mo3O8,Li,0,"[Element Mo, Element O]",2,0.023754221,2.992617352,241.6838404,1116.525959,723.2672545,3341.33496,0.253940293,0.088716147,"[MPID(mp-1173004), MPID(mp-554485)]"
mp-756782_Li,Li3-4Fe3TeO8,Li,0,"[Element Fe, Element Te, Element O]",3,0.004615129,2.221538383,59.44073165,273.1847224,132.0498669,606.8903465,0.062797566,0.06515241,"[MPID(mp-772334), MPID(mp-771362), MPID(mp-756782), MPID(mp-771580)]"
mp-756664_Li,Li0.67-1FeBO3,Li,8.41237181,"[Element Fe, Element B, Element O]",3,0.030094473,7.960389798,73.47187264,242.6438639,584.8647455,1931.539739,0.334225005,0.005646302,"[MPID(mp-759292), MPID(mp-766512), MPID(mp-1291335), MPID(mp-756664)]"
mp-705884_Li,Li0-2FePHO5,Li,2.54175667,"[Element Fe, Element P, Element H, Element O]",4,0.105627997,3.740409138,294.9987904,893.9214648,1103.416171,3343.632016,0.100608643,0.046805965,"[MPID(mp-757067), MPID(mp-756507), MPID(mp-1638898), MPID(mp-705884), MPID(mp-756776)]"
mp-759677_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.0647894,3.880409133,169.1111178,587.0251056,656.220326,2277.897581,0.027736104,0.014654108,"[MPID(mp-759677), MPID(mp-764931)]"
mp-532743_Li,Li0-2Ti4Ni(PO5)4,Li,0,"[Element Ti, Element Ni, Element P, Element O]",4,0.002337025,5.059151571,75.71826486,252.6277459,383.0701786,1278.082057,0.063693761,0.010165958,"[MPID(mp-766392), MPID(mp-532743)]"
mp-776064_Li,Li0-2VPO4F,Li,26.96068814,"[Element V, Element P, Element O, Element F]",4,0.111913899,15.16282043,299.8041466,910.5988535,4545.876439,13807.2469,3.621549756,0.107609991,"[MPID(mp-818175), MPID(mp-776659), MPID(mp-776064)]"
mp-771322_Li,Li0.5-1.25CrO2,Li,0,"[Element Cr, Element O]",2,0.100133354,2.105119912,216.9079682,854.2203058,456.6172829,1798.236175,0.038175061,0.10136576,"[MPID(mp-771523), MPID(mp-849547), MPID(mp-771322)]"
mp-756871_Li,Li2-4Ni3TeO8,Li,1.2630335,"[Element Ni, Element Te, Element O]",3,0.030350762,3.680825623,116.6703646,581.0055839,429.4432674,2138.58024,0.080161317,0.043624319,"[MPID(mp-757998), MPID(mp-1177536), MPID(mp-756871)]"
mp-18001_Li,Li0-0.25TlNiO3,Li,0,"[Element Tl, Element Ni, Element O]",3,0.057928056,1.503900673,21.41992607,186.8099485,32.21344124,280.9436073,0.074101901,0.173425673,"[MPID(mp-18001), MPID(mp-1232975), MPID(mp-1178989), MPID(mp-1235257)]"
mp-1176492_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.051228581,3.858969596,169.1111178,585.9455722,652.594662,2261.146148,0.02387225,0.014405024,"[MPID(mp-1176492), MPID(mp-1177594)]"
mp-26863_Li,Li1-2Mo(PO4)2,Li,0,"[Element Mo, Element P, Element O]",3,0.005417181,3.727103453,89.40838931,291.3708535,333.2343166,1085.969314,0.067405806,0.043513365,"[MPID(mp-26864), MPID(mp-26863)]"
mp-694_Li,Li0-1VSe2,Li,0,"[Element V, Element Se]",2,0.024623148,1.451843393,124.1944887,636.9608234,180.3109479,924.7673633,0,0.040921421,"[MPID(mp-694), MPID(mp-1206637)]"
mp-2194_Li,Li0-1TiSe2,Li,0,"[Element Ti, Element Se]",2,0.035748303,1.563008453,125.9894379,590.0628366,196.9225565,922.2732016,0,0,"[MPID(mp-2194), MPID(mp-1206595)]"
mp-19338_Li,Li0-1MoO2,Li,0,"[Element Mo, Element O]",2,0.060147344,2.412900513,198.7064123,1009.076333,479.4588042,2434.800803,0.209891229,0.036829238,"[MPID(mp-714883), MPID(mp-19338), MPID(mp-25349), MPID(mp-25571), MPID(mp-1223041)]"
mp-764383_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.048026452,3.860079399,169.1111178,587.4453994,652.7823421,2267.585884,0.038927893,0.027151317,"[MPID(mp-764383), MPID(mp-1177589)]"
mp-754575_Li,Li7.5-8.5CrO6,Li,0,"[Element Cr, Element O]",2,0.041033952,2.249027318,129.481384,341.388567,291.2071697,767.7922134,0.070449125,0.067992456,"[MPID(mp-758530), MPID(mp-754575)]"
mp-26600_Li,Li0-1Mo(PO4)2,Li,0,"[Element Mo, Element P, Element O]",3,0.000126082,4.103418036,91.52769721,268.7433753,375.5764035,1102.766413,0.014981788,0.034229705,"[MPID(mp-26600), MPID(mp-705333)]"
mp-26521_Li,Li0-1Mo(PO3)4,Li,0,"[Element Mo, Element P, Element O]",3,0.050136017,4.425029243,64.00065638,183.2592475,283.2047761,810.9275293,0.054581138,0.02932919,"[MPID(mp-697769), MPID(mp-26521)]"
mp-26131_Li,Li0-1Mo(PO3)4,Li,0,"[Element Mo, Element P, Element O]",3,0.00296566,4.459960423,64.00065638,197.2305665,285.4403945,879.640521,0.042204607,0.015699622,"[MPID(mp-695772), MPID(mp-26131)]"
mp-776008_Li,Li0-4TiFe2Ni3(PO4)6,Li,0,"[Element Ti, Element Fe, Element Ni, Element P, Element O]",5,0.048143092,3.873394558,114.8762864,386.4505239,444.9611825,1496.875357,0.086080535,0.075691305,"[MPID(mp-776008), MPID(mp-1177299)]"
mp-757289_Li,Li0-6Fe3Sb(PO4)6,Li,0,"[Element Fe, Element Sb, Element P, Element O]",4,0.001921936,3.978012927,178.523968,551.8048842,710.1706526,2195.086962,0.065743335,0.070772207,"[MPID(mp-775128), MPID(mp-757289)]"
mp-25987_Li,Li0-1Mo(PO3)4,Li,0,"[Element Mo, Element P, Element O]",3,6.93E-05,4.444580571,64.00065638,170.7502626,284.4560739,758.9132997,0.031702755,0.006635643,"[MPID(mp-25988), MPID(mp-25987)]"
mp-504210_Li,Li0-2Mo(PO3)5,Li,0,"[Element Mo, Element P, Element O]",3,0.035215642,3.606084213,106.2114014,281.2085108,383.0072578,1014.061571,0,0.036434008,"[MPID(mp-504210), MPID(mp-540310), MPID(mp-696012)]"
mp-560212_Li,Li0-2Ni(SO4)2,Li,0,"[Element Ni, Element S, Element O]",3,0.139741613,5.483738658,202.5041208,612.3946959,1110.479676,3358.212467,0.101900462,0.001803346,"[MPID(mp-849993), MPID(mp-560212), MPID(mp-782632)]"
mp-764969_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.052287714,3.771642185,169.1111178,589.7224146,637.826626,2224.221936,0.029704107,0.031879103,"[MPID(mp-1176500), MPID(mp-764969)]"
mp-26193_Li,Li0-1Mo2P3O13,Li,0,"[Element Mo, Element P, Element O]",3,0.00376729,3.826386038,53.63144209,173.0137015,205.2146012,662.0172119,0.009237341,0.013460653,"[MPID(mp-26194), MPID(mp-26193)]"
mp-759992_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.060642337,-0.078596372,169.1111178,586.2034776,-13.29152041,-46.07346689,0.024678852,0.577605821,"[MPID(mp-759992), MPID(mp-1177596)]"
mp-17314_Li,Li0-1Mo3P3O16,Li,0,"[Element Mo, Element P, Element O]",3,0.010961364,3.998809448,41.63836951,143.0782774,166.5039054,572.1427674,0.01828594,0.010480714,"[MPID(mp-25359), MPID(mp-17314)]"
mp-752825_Li,Li0-3MnVP2(O4F)2,Li,1.388736435,"[Element Mn, Element V, Element P, Element O, Element F]",5,0.073210154,3.725089765,226.7199777,702.851202,844.5522686,2618.183819,0.003490552,0.035300466,"[MPID(mp-777048), MPID(mp-777400), MPID(mp-1177877), MPID(mp-752825)]"
mp-1013898_Li,Li0-1Mo3P3O13,Li,0,"[Element Mo, Element P, Element O]",3,0.007119585,3.560031048,44.99350195,160.7677549,160.1782639,572.3381992,0.038847272,0.019006756,"[MPID(mp-1047920), MPID(mp-1013898)]"
mp-26237_Li,Li0-1Mo2P3O13,Li,0,"[Element Mo, Element P, Element O]",3,0.022527316,3.877521798,53.63144209,166.2211682,207.9570858,644.526203,0.012988345,0.01432288,"[MPID(mp-32113), MPID(mp-26237)]"
mp-766008_Li,Li4-1Ti2Fe3Ni3O16,Li,0,"[Element Ti, Element Fe, Element Ni, Element O]",4,0.078189229,3.768299363,210.276523,878.9739282,792.3848878,3312.236894,0.240040475,0.08192836,"[MPID(mp-766008), MPID(mp-774319)]"
mp-26535_Li,Li1-3Mo2(PO4)3,Li,0,"[Element Mo, Element P, Element O]",3,0.003743247,3.601093373,107.7192962,399.7684072,387.9072438,1439.603362,0.078241955,0.019689538,"[MPID(mp-32081), MPID(mp-26535)]"
mp-540536_Li,Li0-1Mo2P3O13,Li,0,"[Element Mo, Element P, Element O]",3,0.066114425,3.066477128,53.63144209,161.8619843,164.4595905,496.3460729,0.009285517,0.053501499,"[MPID(mp-540536), MPID(mp-705380), MPID(mp-1101600), MPID(mp-705358)]"
mp-771187_Li,Li6-7Fe3Ni(PO4)6,Li,0,"[Element Fe, Element Ni, Element P, Element O]",4,0.009075596,4.605487663,31.73111361,94.28535858,146.1372523,434.2300558,0.055296801,0.042814426,"[MPID(mp-771187), MPID(mp-775193)]"
mp-776208_Li,Li0-4Mn3NbFe2(PO4)6,Li,0,"[Element Mn, Element Nb, Element Fe, Element P, Element O]",5,0.055960003,2.910730861,110.8641434,362.9824586,322.6956836,1056.544244,0.079636349,0.106651051,"[MPID(mp-776208), MPID(mp-1177427)]"
mp-25938_Li,Li1-2Mo(PO4)2,Li,0,"[Element Mo, Element P, Element O]",3,0.04453445,3.762922581,89.40838931,278.4993291,336.4368471,1047.971414,0.058529393,0.032564435,"[MPID(mp-25938), MPID(mp-1101539), MPID(mp-704197)]"
mp-25266_Li,Li0-1Mo2P2O11,Li,0,"[Element Mo, Element P, Element O]",3,0.006294903,3.826973808,61.36405138,210.9516319,234.8386174,807.3063702,0.002659273,0.003155655,"[MPID(mp-25266), MPID(mp-26009)]"
mp-25827_Li,Li0-1Mo2P3O11,Li,0,"[Element Mo, Element P, Element O]",3,0.047343292,2.718938078,57.3004839,207.4517155,155.7964676,564.0483687,0,0.028419407,"[MPID(mp-32108), MPID(mp-25827), MPID(mp-25828)]"
mp-705007_Li,Li0-1Mo(PO3)4,Li,0,"[Element Mo, Element P, Element O]",3,0.026781742,4.163988286,64.00065638,183.9466008,266.4979835,765.9514911,0.054315133,0.043580238,"[MPID(mp-705035), MPID(mp-705007)]"
mp-26293_Li,Li0-1MoP2O7,Li,0,"[Element Mo, Element P, Element O]",3,0.030754508,3.435459333,96.81765229,349.3689576,332.6131072,1200.242846,0.039513602,0.028104015,"[MPID(mp-26294), MPID(mp-26293)]"
mp-759846_Li,Li0-3MnFeCo(PO4)3,Li,0,"[Element Mn, Element Fe, Element Co, Element P, Element O]",5,0.057728436,3.775161863,169.1111178,586.3289376,638.4218426,2213.486644,0.027758463,0.029708597,"[MPID(mp-764410), MPID(mp-759846)]"
mp-774930_Li,Li0-4Fe5P6WO24,Li,0,"[Element Fe, Element P, Element W, Element O]",4,0.061159116,2.506536441,101.0750009,367.3701261,253.3481729,920.8266083,0.016016535,0.088354114,"[MPID(mp-780405), MPID(mp-774930)]"
mp-26371_Li,Li0-1MoPO5,Li,0,"[Element Mo, Element P, Element O]",3,0.000705553,3.014858348,125.3273805,474.370662,377.8442994,1430.16035,0,0.039310819,"[MPID(mp-26372), MPID(mp-26371)]"
mp-26561_Li,Li0-3Mo3(PO4)4,Li,0,"[Element Mo, Element P, Element O]",3,0.013128853,4.034618059,116.7772278,401.0986968,471.1515122,1618.280045,0.146067532,0.027745946,"[MPID(mp-26562), MPID(mp-26561)]"
mp-772178_Li,Li0-2FeSn(PO4)2,Li,0,"[Element Fe, Element Sn, Element P, Element O]",4,0.119366758,2.635876797,141.664468,516.7230459,373.4100841,1362.018287,0.033455858,0.063125905,"[MPID(mp-1178211), MPID(mp-772178)]"
mp-760963_Li,Li2-5V3CrO8,Li,0,"[Element V, Element Cr, Element O]",3,0.068014851,1.497641875,218.7752188,861.8094441,327.6469289,1290.681912,0.026519885,0.088471538,"[MPID(mp-777666), MPID(mp-764013), MPID(mp-760963)]"
mp-26837_Li,Li0-1MoP2O7,Li,0,"[Element Mo, Element P, Element O]",3,0.002250807,3.264194468,96.81765229,333.9640834,316.031645,1090.123714,0.037125002,0.041502094,"[MPID(mp-26838), MPID(mp-26837)]"
mp-760232_Li,Li0-5VCr3O8,Li,2.103656393,"[Element V, Element Cr, Element O]",3,0.085657308,2.794746761,362.5447224,1402.829799,1013.220689,3920.554037,0.190197942,0.096279147,"[MPID(mp-1246941), MPID(mp-1177800), MPID(mp-764983), MPID(mp-760232)]"
mp-25922_Li,Li0-1Mo2PO8,Li,0,"[Element Mo, Element P, Element O]",3,0.008352375,3.266083978,74.90842112,284.4021915,244.6571941,928.881441,0.014931304,0.025442645,"[MPID(mp-25922), MPID(mp-32123), MPID(mp-704183)]"
mp-26616_Li,Li0-1MoP2O7,Li,0,"[Element Mo, Element P, Element O]",3,0.033121606,3.252101548,96.81765229,305.2750366,314.8608369,992.7854191,0.003237322,0.011794468,"[MPID(mp-26616), MPID(mp-1101506), MPID(mp-697767)]"
mp-25974_Li,Li3-4MoP2O9,Li,0,"[Element Mo, Element P, Element O]",3,0.017327544,3.363105178,81.30379578,243.4705666,273.4332166,818.8171233,0.054662455,0.04667963,"[MPID(mp-25974), MPID(mp-504158)]"
mp-766486_Li,Li0-1CuS2,Li,0,"[Element Cu, Element S]",2,0.334009954,1.788751978,199.0943279,664.3429921,356.130373,1188.344841,0,0.06578023,"[MPID(mp-849086), MPID(mp-766486)]"
